,WG,AC,ON,OF,MT,SL,SW,SA,SG,TL,TW,TA,TG,IV,Total,driver,kart,tire,glider
68791397671616131514,6.0,8.0,7.0,9.0,13.0,9.0,7.0,6.0,7.0,16.0,16.0,13.0,15,14,146.0,43551111101010106,12124433333233,40122431222105,12202001111020
777912107681616131415,7.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,8.0,16.0,16.0,13.0,14,15,147.0,43551111101010106,12124433333233,40122431222105,21201101211011
586101398671615141515,5.0,8.0,6.0,10.0,13.0,9.0,8.0,6.0,7.0,16.0,15.0,14.0,15,15,147.0,43551111101010106,12124433333233,40122431222106,2112011110120
6761012108581615141416,6.0,7.0,6.0,10.0,12.0,10.0,8.0,5.0,8.0,16.0,15.0,14.0,14,16,147.0,43551111101010106,12124433333233,40122431222106,11111110210111
68791397671616131515,6.0,8.0,7.0,9.0,13.0,9.0,7.0,6.0,7.0,16.0,16.0,13.0,15,15,147.0,43551111101010106,12124433333233,40122431222106,12202001111020
777912107681616131416,7.0,7.0,7.0,9.0,12.0,10.0,7.0,6.0,8.0,16.0,16.0,13.0,14,16,148.0,43551111101010106,12124433333233,40122431222106,21201101211011
5108151487761414131614,5.0,10.0,8.0,15.0,14.0,8.0,7.0,7.0,6.0,14.0,14.0,13.0,16,14,151.0,43551111101010106,12124433333233,42373322101015,2112011110120
698151397671414131515,6.0,9.0,8.0,15.0,13.0,9.0,7.0,6.0,7.0,14.0,14.0,13.0,15,15,151.0,43551111101010106,12124433333233,42373322101015,11111110210111
6109141486761415121614,6.0,10.0,9.0,14.0,14.0,8.0,6.0,7.0,6.0,14.0,15.0,12.0,16,14,151.0,43551111101010106,12124433333233,42373322101015,12202001111020
799141396771415121515,7.0,9.0,9.0,14.0,13.0,9.0,6.0,7.0,7.0,14.0,15.0,12.0,15,15,152.0,43551111101010106,12124433333233,42373322101015,21201101211011
5108151487761414131615,5.0,10.0,8.0,15.0,14.0,8.0,7.0,7.0,6.0,14.0,14.0,13.0,16,15,152.0,43551111101010106,12124433333233,42373322101016,2112011110120
698151397671414131516,6.0,9.0,8.0,15.0,13.0,9.0,7.0,6.0,7.0,14.0,14.0,13.0,15,16,152.0,43551111101010106,12124433333233,42373322101016,11111110210111
6109141486761415121615,6.0,10.0,9.0,14.0,14.0,8.0,6.0,7.0,6.0,14.0,15.0,12.0,16,15,152.0,43551111101010106,12124433333233,42373322101016,12202001111020
799141396771415121516,7.0,9.0,9.0,14.0,13.0,9.0,6.0,7.0,7.0,14.0,15.0,12.0,15,16,153.0,43551111101010106,12124433333233,42373322101016,21201101211011
114791667771615161612,1.0,14.0,7.0,9.0,16.0,6.0,7.0,7.0,7.0,16.0,15.0,16.0,16,12,149.0,5435111199996,12124433333233,5135122233423,2112011110120
213791577681615161513,2.0,13.0,7.0,9.0,15.0,7.0,7.0,6.0,8.0,16.0,15.0,16.0,15,13,149.0,5435111199996,12124433333233,5135122233423,11111110210111
214881666771616151612,2.0,14.0,8.0,8.0,16.0,6.0,6.0,7.0,7.0,16.0,16.0,15.0,16,12,149.0,5435111199996,12124433333233,5135122233423,12202001111020
313881576781616151513,3.0,13.0,8.0,8.0,15.0,7.0,6.0,7.0,8.0,16.0,16.0,15.0,15,13,150.0,5435111199996,12124433333233,5135122233423,21201101211011
115610175858171616189,1.0,15.0,6.0,10.0,17.0,5.0,8.0,5.0,8.0,17.0,16.0,16.0,18,9,151.0,5435111199996,12124433333233,6046030344440,2112011110120
2146101668491716161710,2.0,14.0,6.0,10.0,16.0,6.0,8.0,4.0,9.0,17.0,16.0,16.0,17,10,151.0,5435111199996,12124433333233,6046030344440,11111110210111
21579175758171715189,2.0,15.0,7.0,9.0,17.0,5.0,7.0,5.0,8.0,17.0,17.0,15.0,18,9,151.0,5435111199996,12124433333233,6046030344440,12202001111020
314791667591717151710,3.0,14.0,7.0,9.0,16.0,6.0,7.0,5.0,9.0,17.0,17.0,15.0,17,10,152.0,5435111199996,12124433333233,6046030344440,21201101211011
2138121666691513141713,2.0,13.0,8.0,12.0,16.0,6.0,6.0,6.0,9.0,15.0,13.0,14.0,17,13,150.0,5435111199996,12124433333233,14265111421234,2112011110120
31281215765101513141614,3.0,12.0,8.0,12.0,15.0,7.0,6.0,5.0,10.0,15.0,13.0,14.0,16,14,150.0,5435111199996,12124433333233,14265111421234,11111110210111
3139111665691514131713,3.0,13.0,9.0,11.0,16.0,6.0,5.0,6.0,9.0,15.0,14.0,13.0,17,13,150.0,5435111199996,12124433333233,14265111421234,12202001111020
41291115756101514131614,4.0,12.0,9.0,11.0,15.0,7.0,5.0,6.0,10.0,15.0,14.0,13.0,16,14,151.0,5435111199996,12124433333233,14265111421234,21201101211011
2138121666691513141715,2.0,13.0,8.0,12.0,16.0,6.0,6.0,6.0,9.0,15.0,13.0,14.0,17,15,152.0,5435111199996,12124433333235,14265111421234,2112011110120
31281215765101513141616,3.0,12.0,8.0,12.0,15.0,7.0,6.0,5.0,10.0,15.0,13.0,14.0,16,16,152.0,5435111199996,12124433333235,14265111421234,11111110210111
3139111665691514131715,3.0,13.0,9.0,11.0,16.0,6.0,5.0,6.0,9.0,15.0,14.0,13.0,17,15,152.0,5435111199996,12124433333235,14265111421234,12202001111020
41291115756101514131616,4.0,12.0,9.0,11.0,15.0,7.0,5.0,6.0,10.0,15.0,14.0,13.0,16,16,153.0,5435111199996,12124433333235,14265111421234,21201101211011
3111071487971716151814,3.0,11.0,10.0,7.0,14.0,8.0,7.0,9.0,7.0,17.0,16.0,15.0,18,14,156.0,5435111199996,12124433333233,22413324244345,2112011110120
4101071397881716151715,4.0,10.0,10.0,7.0,13.0,9.0,7.0,8.0,8.0,17.0,16.0,15.0,17,15,156.0,5435111199996,12124433333233,22413324244345,11111110210111
4111161486971717141814,4.0,11.0,11.0,6.0,14.0,8.0,6.0,9.0,7.0,17.0,17.0,14.0,18,14,156.0,5435111199996,12124433333233,22413324244345,12202001111020
5101161396981717141715,5.0,10.0,11.0,6.0,13.0,9.0,6.0,9.0,8.0,17.0,17.0,14.0,17,15,157.0,5435111199996,12124433333233,22413324244345,21201101211011
3138111578781615151713,3.0,13.0,8.0,11.0,15.0,7.0,8.0,7.0,8.0,16.0,15.0,15.0,17,13,156.0,5435111199996,12124433333233,24254232333334,2112011110120
4128111488691615151614,4.0,12.0,8.0,11.0,14.0,8.0,8.0,6.0,9.0,16.0,15.0,15.0,16,14,156.0,5435111199996,12124433333233,24254232333334,11111110210111
4139101577781616141713,4.0,13.0,9.0,10.0,15.0,7.0,7.0,7.0,8.0,16.0,16.0,14.0,17,13,156.0,5435111199996,12124433333233,24254232333334,12202001111020
5129101487791616141614,5.0,12.0,9.0,10.0,14.0,8.0,7.0,7.0,9.0,16.0,16.0,14.0,16,14,157.0,5435111199996,12124433333233,24254232333334,21201101211011
3138111578781615151714,3.0,13.0,8.0,11.0,15.0,7.0,8.0,7.0,8.0,16.0,15.0,15.0,17,14,157.0,5435111199996,12124433333233,24254232333335,2112011110120
4128111488691615151615,4.0,12.0,8.0,11.0,14.0,8.0,8.0,6.0,9.0,16.0,15.0,15.0,16,15,157.0,5435111199996,12124433333233,24254232333335,11111110210111
4139101577781616141714,4.0,13.0,9.0,10.0,15.0,7.0,7.0,7.0,8.0,16.0,16.0,14.0,17,14,157.0,5435111199996,12124433333233,24254232333335,12202001111020
5129101487791616141615,5.0,12.0,9.0,10.0,14.0,8.0,7.0,7.0,9.0,16.0,16.0,14.0,16,15,158.0,5435111199996,12124433333233,24254232333335,21201101211011
4101061395951512141514,4.0,10.0,10.0,6.0,13.0,9.0,5.0,9.0,5.0,15.0,12.0,14.0,15,14,141.0,5435111199996,12124433333233,31402404020215,2112011110120
5910612105861512141415,5.0,9.0,10.0,6.0,12.0,10.0,5.0,8.0,6.0,15.0,12.0,14.0,14,15,141.0,5435111199996,12124433333233,31402404020215,11111110210111
5101151394951513131514,5.0,10.0,11.0,5.0,13.0,9.0,4.0,9.0,5.0,15.0,13.0,13.0,15,14,141.0,5435111199996,12124433333233,31402404020215,12202001111020
6911512104961513131415,6.0,9.0,11.0,5.0,12.0,10.0,4.0,9.0,6.0,15.0,13.0,13.0,14,15,142.0,5435111199996,12124433333233,31402404020215,21201101211011
4129121489761413141614,4.0,12.0,9.0,12.0,14.0,8.0,9.0,7.0,6.0,14.0,13.0,14.0,16,14,152.0,5435111199996,12124433333233,33363342111225,2112011110120
5119121399671413141515,5.0,11.0,9.0,12.0,13.0,9.0,9.0,6.0,7.0,14.0,13.0,14.0,15,15,152.0,5435111199996,12124433333233,33363342111225,11111110210111
51210111488761414131614,5.0,12.0,10.0,11.0,14.0,8.0,8.0,7.0,6.0,14.0,14.0,13.0,16,14,152.0,5435111199996,12124433333233,33363342111225,12202001111020
61110111398771414131515,6.0,11.0,10.0,11.0,13.0,9.0,8.0,7.0,7.0,14.0,14.0,13.0,15,15,153.0,5435111199996,12124433333233,33363342111225,21201101211011
4129121489761413141615,4.0,12.0,9.0,12.0,14.0,8.0,9.0,7.0,6.0,14.0,13.0,14.0,16,15,153.0,5435111199996,12124433333233,33363342111226,2112011110120
5119121399671413141516,5.0,11.0,9.0,12.0,13.0,9.0,9.0,6.0,7.0,14.0,13.0,14.0,15,16,153.0,5435111199996,12124433333233,33363342111226,11111110210111
51210111488761414131615,5.0,12.0,10.0,11.0,14.0,8.0,8.0,7.0,6.0,14.0,14.0,13.0,16,15,153.0,5435111199996,12124433333233,33363342111226,12202001111020
61110111398771414131516,6.0,11.0,10.0,11.0,13.0,9.0,8.0,7.0,7.0,14.0,14.0,13.0,15,16,154.0,5435111199996,12124433333233,33363342111226,21201101211011
59781398671514131414,5.0,9.0,7.0,8.0,13.0,9.0,8.0,6.0,7.0,15.0,14.0,13.0,14,14,142.0,5435111199996,12124433333233,40122431222105,2112011110120
687812108581514131315,6.0,8.0,7.0,8.0,12.0,10.0,8.0,5.0,8.0,15.0,14.0,13.0,13,15,142.0,5435111199996,12124433333233,40122431222105,11111110210111
69871397671515121414,6.0,9.0,8.0,7.0,13.0,9.0,7.0,6.0,7.0,15.0,15.0,12.0,14,14,142.0,5435111199996,12124433333233,40122431222105,12202001111020
788712107681515121315,7.0,8.0,8.0,7.0,12.0,10.0,7.0,6.0,8.0,15.0,15.0,12.0,13,15,143.0,5435111199996,12124433333233,40122431222105,21201101211011
59781398671514131415,5.0,9.0,7.0,8.0,13.0,9.0,8.0,6.0,7.0,15.0,14.0,13.0,14,15,143.0,5435111199996,12124433333233,40122431222106,2112011110120
687812108581514131316,6.0,8.0,7.0,8.0,12.0,10.0,8.0,5.0,8.0,15.0,14.0,13.0,13,16,143.0,5435111199996,12124433333233,40122431222106,11111110210111
69871397671515121415,6.0,9.0,8.0,7.0,13.0,9.0,7.0,6.0,7.0,15.0,15.0,12.0,14,15,143.0,5435111199996,12124433333233,40122431222106,12202001111020
788712107681515121316,7.0,8.0,8.0,7.0,12.0,10.0,7.0,6.0,8.0,15.0,15.0,12.0,13,16,144.0,5435111199996,12124433333233,40122431222106,21201101211011
5119131487761313121514,5.0,11.0,9.0,13.0,14.0,8.0,7.0,7.0,6.0,13.0,13.0,12.0,15,14,147.0,5435111199996,12124433333233,42373322101015,2112011110120
6109131397671313121415,6.0,10.0,9.0,13.0,13.0,9.0,7.0,6.0,7.0,13.0,13.0,12.0,14,15,147.0,5435111199996,12124433333233,42373322101015,11111110210111
61110121486761314111514,6.0,11.0,10.0,12.0,14.0,8.0,6.0,7.0,6.0,13.0,14.0,11.0,15,14,147.0,5435111199996,12124433333233,42373322101015,12202001111020
71010121396771314111415,7.0,10.0,10.0,12.0,13.0,9.0,6.0,7.0,7.0,13.0,14.0,11.0,14,15,148.0,5435111199996,12124433333233,42373322101015,21201101211011
5119131487761313121515,5.0,11.0,9.0,13.0,14.0,8.0,7.0,7.0,6.0,13.0,13.0,12.0,15,15,148.0,5435111199996,12124433333233,42373322101016,2112011110120
6109131397671313121416,6.0,10.0,9.0,13.0,13.0,9.0,7.0,6.0,7.0,13.0,13.0,12.0,14,16,148.0,5435111199996,12124433333233,42373322101016,11111110210111
61110121486761314111515,6.0,11.0,10.0,12.0,14.0,8.0,6.0,7.0,6.0,13.0,14.0,11.0,15,15,148.0,5435111199996,12124433333233,42373322101016,12202001111020
71010121396771314111416,7.0,10.0,10.0,12.0,13.0,9.0,6.0,7.0,7.0,13.0,14.0,11.0,14,16,149.0,5435111199996,12124433333233,42373322101016,21201101211011
119961115161616767712,11.0,9.0,9.0,6.0,11.0,15.0,16.0,16.0,16.0,7.0,6.0,7.0,7,12,148.0,1006001010101000006,12124433333233,5135122233423,2112011110120
128961016161517767613,12.0,8.0,9.0,6.0,10.0,16.0,16.0,15.0,17.0,7.0,6.0,7.0,6,13,148.0,1006001010101000006,12124433333233,5135122233423,11111110210111
1291051115151616776712,12.0,9.0,10.0,5.0,11.0,15.0,15.0,16.0,16.0,7.0,7.0,6.0,7,12,148.0,1006001010101000006,12124433333233,5135122233423,12202001111020
1381051016151617776613,13.0,8.0,10.0,5.0,10.0,16.0,15.0,16.0,17.0,7.0,7.0,6.0,6,13,149.0,1006001010101000006,12124433333233,5135122233423,21201101211011
111087121417141787799,11.0,10.0,8.0,7.0,12.0,14.0,17.0,14.0,17.0,8.0,7.0,7.0,9,9,150.0,1006001010101000006,12124433333233,6046030344440,2112011110120
129871115171318877810,12.0,9.0,8.0,7.0,11.0,15.0,17.0,13.0,18.0,8.0,7.0,7.0,8,10,150.0,1006001010101000006,12124433333233,6046030344440,11111110210111
121096121416141788699,12.0,10.0,9.0,6.0,12.0,14.0,16.0,14.0,17.0,8.0,8.0,6.0,9,9,150.0,1006001010101000006,12124433333233,6046030344440,12202001111020
139961115161418886810,13.0,9.0,9.0,6.0,11.0,15.0,16.0,14.0,18.0,8.0,8.0,6.0,8,10,151.0,1006001010101000006,12124433333233,6046030344440,21201101211011
1281091115151518645813,12.0,8.0,10.0,9.0,11.0,15.0,15.0,15.0,18.0,6.0,4.0,5.0,8,13,149.0,1006001010101000006,12124433333233,14265111421234,2112011110120
1371091016151419645714,13.0,7.0,10.0,9.0,10.0,16.0,15.0,14.0,19.0,6.0,4.0,5.0,7,14,149.0,1006001010101000006,12124433333233,14265111421234,11111110210111
1381181115141518654813,13.0,8.0,11.0,8.0,11.0,15.0,14.0,15.0,18.0,6.0,5.0,4.0,8,13,149.0,1006001010101000006,12124433333233,14265111421234,12202001111020
1471181016141519654714,14.0,7.0,11.0,8.0,10.0,16.0,14.0,15.0,19.0,6.0,5.0,4.0,7,14,150.0,1006001010101000006,12124433333233,14265111421234,21201101211011
1281091115151518645815,12.0,8.0,10.0,9.0,11.0,15.0,15.0,15.0,18.0,6.0,4.0,5.0,8,15,151.0,1006001010101000006,12124433333235,14265111421234,2112011110120
1371091016151419645716,13.0,7.0,10.0,9.0,10.0,16.0,15.0,14.0,19.0,6.0,4.0,5.0,7,16,151.0,1006001010101000006,12124433333235,14265111421234,11111110210111
1381181115141518654815,13.0,8.0,11.0,8.0,11.0,15.0,14.0,15.0,18.0,6.0,5.0,4.0,8,15,151.0,1006001010101000006,12124433333235,14265111421234,12202001111020
1471181016141519654716,14.0,7.0,11.0,8.0,10.0,16.0,14.0,15.0,19.0,6.0,5.0,4.0,7,16,152.0,1006001010101000006,12124433333235,14265111421234,21201101211011
136124917161816876914,13.0,6.0,12.0,4.0,9.0,17.0,16.0,18.0,16.0,8.0,7.0,6.0,9,14,155.0,1006001010101000006,12124433333233,22413324244345,2112011110120
145124818161717876815,14.0,5.0,12.0,4.0,8.0,18.0,16.0,17.0,17.0,8.0,7.0,6.0,8,15,155.0,1006001010101000006,12124433333233,22413324244345,11111110210111
146133917151816885914,14.0,6.0,13.0,3.0,9.0,17.0,15.0,18.0,16.0,8.0,8.0,5.0,9,14,155.0,1006001010101000006,12124433333233,22413324244345,12202001111020
155133818151817885815,15.0,5.0,13.0,3.0,8.0,18.0,15.0,18.0,17.0,8.0,8.0,5.0,8,15,156.0,1006001010101000006,12124433333233,22413324244345,21201101211011
1381081016171617766813,13.0,8.0,10.0,8.0,10.0,16.0,17.0,16.0,17.0,7.0,6.0,6.0,8,13,155.0,1006001010101000006,12124433333233,24254232333334,2112011110120
147108917171518766714,14.0,7.0,10.0,8.0,9.0,17.0,17.0,15.0,18.0,7.0,6.0,6.0,7,14,155.0,1006001010101000006,12124433333233,24254232333334,11111110210111
1481171016161617775813,14.0,8.0,11.0,7.0,10.0,16.0,16.0,16.0,17.0,7.0,7.0,5.0,8,13,155.0,1006001010101000006,12124433333233,24254232333334,12202001111020
157117917161618775714,15.0,7.0,11.0,7.0,9.0,17.0,16.0,16.0,18.0,7.0,7.0,5.0,7,14,156.0,1006001010101000006,12124433333233,24254232333334,21201101211011
1381081016171617766814,13.0,8.0,10.0,8.0,10.0,16.0,17.0,16.0,17.0,7.0,6.0,6.0,8,14,156.0,1006001010101000006,12124433333233,24254232333335,2112011110120
147108917171518766715,14.0,7.0,10.0,8.0,9.0,17.0,17.0,15.0,18.0,7.0,6.0,6.0,7,15,156.0,1006001010101000006,12124433333233,24254232333335,11111110210111
1481171016161617775814,14.0,8.0,11.0,7.0,10.0,16.0,16.0,16.0,17.0,7.0,7.0,5.0,8,14,156.0,1006001010101000006,12124433333233,24254232333335,12202001111020
157117917161618775715,15.0,7.0,11.0,7.0,9.0,17.0,16.0,16.0,18.0,7.0,7.0,5.0,7,15,157.0,1006001010101000006,12124433333233,24254232333335,21201101211011
145123818141814635614,14.0,5.0,12.0,3.0,8.0,18.0,14.0,18.0,14.0,6.0,3.0,5.0,6,14,140.0,1006001010101000006,12124433333233,31402404020215,2112011110120
154123719141715635515,15.0,4.0,12.0,3.0,7.0,19.0,14.0,17.0,15.0,6.0,3.0,5.0,5,15,140.0,1006001010101000006,12124433333233,31402404020215,11111110210111
155132818131814644614,15.0,5.0,13.0,2.0,8.0,18.0,13.0,18.0,14.0,6.0,4.0,4.0,6,14,140.0,1006001010101000006,12124433333233,31402404020215,12202001111020
164132719131815644515,16.0,4.0,13.0,2.0,7.0,19.0,13.0,18.0,15.0,6.0,4.0,4.0,5,15,141.0,1006001010101000006,12124433333233,31402404020215,21201101211011
147119917181615545714,14.0,7.0,11.0,9.0,9.0,17.0,18.0,16.0,15.0,5.0,4.0,5.0,7,14,151.0,1006001010101000006,12124433333233,33363342111225,2112011110120
156119818181516545615,15.0,6.0,11.0,9.0,8.0,18.0,18.0,15.0,16.0,5.0,4.0,5.0,6,15,151.0,1006001010101000006,12124433333233,33363342111225,11111110210111
157128917171615554714,15.0,7.0,12.0,8.0,9.0,17.0,17.0,16.0,15.0,5.0,5.0,4.0,7,14,151.0,1006001010101000006,12124433333233,33363342111225,12202001111020
166128818171616554615,16.0,6.0,12.0,8.0,8.0,18.0,17.0,16.0,16.0,5.0,5.0,4.0,6,15,152.0,1006001010101000006,12124433333233,33363342111225,21201101211011
147119917181615545715,14.0,7.0,11.0,9.0,9.0,17.0,18.0,16.0,15.0,5.0,4.0,5.0,7,15,152.0,1006001010101000006,12124433333233,33363342111226,2112011110120
156119818181516545616,15.0,6.0,11.0,9.0,8.0,18.0,18.0,15.0,16.0,5.0,4.0,5.0,6,16,152.0,1006001010101000006,12124433333233,33363342111226,11111110210111
157128917171615554715,15.0,7.0,12.0,8.0,9.0,17.0,17.0,16.0,15.0,5.0,5.0,4.0,7,15,152.0,1006001010101000006,12124433333233,33363342111226,12202001111020
166128818171616554616,16.0,6.0,12.0,8.0,8.0,18.0,17.0,16.0,16.0,5.0,5.0,4.0,6,16,153.0,1006001010101000006,12124433333233,33363342111226,21201101211011
15495818171516654514,15.0,4.0,9.0,5.0,8.0,18.0,17.0,15.0,16.0,6.0,5.0,4.0,5,14,141.0,1006001010101000006,12124433333233,40122431222105,2112011110120
16395719171417654415,16.0,3.0,9.0,5.0,7.0,19.0,17.0,14.0,17.0,6.0,5.0,4.0,4,15,141.0,1006001010101000006,12124433333233,40122431222105,11111110210111
164104818161516663514,16.0,4.0,10.0,4.0,8.0,18.0,16.0,15.0,16.0,6.0,6.0,3.0,5,14,141.0,1006001010101000006,12124433333233,40122431222105,12202001111020
173104719161517663415,17.0,3.0,10.0,4.0,7.0,19.0,16.0,15.0,17.0,6.0,6.0,3.0,4,15,142.0,1006001010101000006,12124433333233,40122431222105,21201101211011
15495818171516654515,15.0,4.0,9.0,5.0,8.0,18.0,17.0,15.0,16.0,6.0,5.0,4.0,5,15,142.0,1006001010101000006,12124433333233,40122431222106,2112011110120
16395719171417654416,16.0,3.0,9.0,5.0,7.0,19.0,17.0,14.0,17.0,6.0,5.0,4.0,4,16,142.0,1006001010101000006,12124433333233,40122431222106,11111110210111
164104818161516663515,16.0,4.0,10.0,4.0,8.0,18.0,16.0,15.0,16.0,6.0,6.0,3.0,5,15,142.0,1006001010101000006,12124433333233,40122431222106,12202001111020
173104719161517663416,17.0,3.0,10.0,4.0,7.0,19.0,16.0,15.0,17.0,6.0,6.0,3.0,4,16,143.0,1006001010101000006,12124433333233,40122431222106,21201101211011
1561110917161615443614,15.0,6.0,11.0,10.0,9.0,17.0,16.0,16.0,15.0,4.0,4.0,3.0,6,14,146.0,1006001010101000006,12124433333233,42373322101015,2112011110120
1651110818161516443515,16.0,5.0,11.0,10.0,8.0,18.0,16.0,15.0,16.0,4.0,4.0,3.0,5,15,146.0,1006001010101000006,12124433333233,42373322101015,11111110210111
166129917151615452614,16.0,6.0,12.0,9.0,9.0,17.0,15.0,16.0,15.0,4.0,5.0,2.0,6,14,146.0,1006001010101000006,12124433333233,42373322101015,12202001111020
175129818151616452515,17.0,5.0,12.0,9.0,8.0,18.0,15.0,16.0,16.0,4.0,5.0,2.0,5,15,147.0,1006001010101000006,12124433333233,42373322101015,21201101211011
1561110917161615443615,15.0,6.0,11.0,10.0,9.0,17.0,16.0,16.0,15.0,4.0,4.0,3.0,6,15,147.0,1006001010101000006,12124433333233,42373322101016,2112011110120
1651110818161516443516,16.0,5.0,11.0,10.0,8.0,18.0,16.0,15.0,16.0,4.0,4.0,3.0,5,16,147.0,1006001010101000006,12124433333233,42373322101016,11111110210111
166129917151615452615,16.0,6.0,12.0,9.0,9.0,17.0,15.0,16.0,15.0,4.0,5.0,2.0,6,15,147.0,1006001010101000006,12124433333233,42373322101016,12202001111020
175129818151616452516,17.0,5.0,12.0,9.0,8.0,18.0,15.0,16.0,16.0,4.0,5.0,2.0,5,16,148.0,1006001010101000006,12124433333233,42373322101016,21201101211011
1110117121314141410910109,11.0,10.0,11.0,7.0,12.0,13.0,14.0,14.0,14.0,10.0,9.0,10.0,10,9,154.0,101811888833333,12124433333233,5135122233423,2112011110120
129117111414131510910910,12.0,9.0,11.0,7.0,11.0,14.0,14.0,13.0,15.0,10.0,9.0,10.0,9,10,154.0,101811888833333,12124433333233,5135122233423,11111110210111
1210126121313141410109109,12.0,10.0,12.0,6.0,12.0,13.0,13.0,14.0,14.0,10.0,10.0,9.0,10,9,154.0,101811888833333,12124433333233,5135122233423,12202001111020
139126111413141510109910,13.0,9.0,12.0,6.0,11.0,14.0,13.0,14.0,15.0,10.0,10.0,9.0,9,10,155.0,101811888833333,12124433333233,5135122233423,21201101211011
11111081312151215111010126,11.0,11.0,10.0,8.0,13.0,12.0,15.0,12.0,15.0,11.0,10.0,10.0,12,6,156.0,101811888833333,12124433333233,6046030344440,2112011110120
12101081213151116111010117,12.0,10.0,10.0,8.0,12.0,13.0,15.0,11.0,16.0,11.0,10.0,10.0,11,7,156.0,101811888833333,12124433333233,6046030344440,11111110210111
1211117131214121511119126,12.0,11.0,11.0,7.0,13.0,12.0,14.0,12.0,15.0,11.0,11.0,9.0,12,6,156.0,101811888833333,12124433333233,6046030344440,12202001111020
1310117121314121611119117,13.0,10.0,11.0,7.0,12.0,13.0,14.0,12.0,16.0,11.0,11.0,9.0,11,7,157.0,101811888833333,12124433333233,6046030344440,21201101211011
129121012131313169781110,12.0,9.0,12.0,10.0,12.0,13.0,13.0,13.0,16.0,9.0,7.0,8.0,11,10,155.0,101811888833333,12124433333233,14265111421234,2112011110120
138121011141312179781011,13.0,8.0,12.0,10.0,11.0,14.0,13.0,12.0,17.0,9.0,7.0,8.0,10,11,155.0,101811888833333,12124433333233,14265111421234,11111110210111
13913912131213169871110,13.0,9.0,13.0,9.0,12.0,13.0,12.0,13.0,16.0,9.0,8.0,7.0,11,10,155.0,101811888833333,12124433333233,14265111421234,12202001111020
14813911141213179871011,14.0,8.0,13.0,9.0,11.0,14.0,12.0,13.0,17.0,9.0,8.0,7.0,10,11,156.0,101811888833333,12124433333233,14265111421234,21201101211011
129121012131313169781112,12.0,9.0,12.0,10.0,12.0,13.0,13.0,13.0,16.0,9.0,7.0,8.0,11,12,157.0,101811888833333,12124433333235,14265111421234,2112011110120
138121011141312179781013,13.0,8.0,12.0,10.0,11.0,14.0,13.0,12.0,17.0,9.0,7.0,8.0,10,13,157.0,101811888833333,12124433333235,14265111421234,11111110210111
13913912131213169871112,13.0,9.0,13.0,9.0,12.0,13.0,12.0,13.0,16.0,9.0,8.0,7.0,11,12,157.0,101811888833333,12124433333235,14265111421234,12202001111020
14813911141213179871013,14.0,8.0,13.0,9.0,11.0,14.0,12.0,13.0,17.0,9.0,8.0,7.0,10,13,158.0,101811888833333,12124433333235,14265111421234,21201101211011
